value,childdomain,parentdomain,totalstress,lifestress
360,,,73,
359,,,73,
358,,,73,
357,,,73,
356,,,73,
355,,,72,
354,,,72,
353,,,72,
352,,,72,
351,,,72,
350,,,72,
349,,,71,
348,,,71,
347,,,71,
346,,,71,
345,,,71,
344,,,70,
343,,,70,
342,,,70,
341,,,70,
340,,,70,
339,,,69,
338,,,69,
337,,,69,
336,,,69,
335,,,69,
334,,,69,
333,,,68,
332,,,68,
331,,,68,
330,,,68,
329,,,68,
328,,,67,
327,,,67,
326,,,67,
325,,,67,
324,,,67,
323,,,67,
322,,,66,
321,,,66,
320,,,66,
319,,,66,
318,,,66,
317,,,65,
316,,,65,
315,,,65,
314,,,65,
313,,,65,
312,,,65,
311,,,64,
310,,,64,
309,,,64,
308,,,64,
307,,,64,
306,,,63,
305,,,63,
304,,,63,
303,,,63,
302,,,63,
301,,,62,
300,,,62,
299,,,62,
298,,,62,
297,,,62,
296,,,62,
295,,,61,
294,,,61,
293,,,61,
292,,,61,
291,,,61,
290,,,60,
289,,,60,
288,,,60,
287,,,60,
286,,,60,
285,,,60,
284,,,59,
283,,,59,
282,,,59,
281,,,59,
280,,,59,
279,,,58,
278,,,58,
277,,,58,
276,,,58,
275,,,58,
274,,,58,
273,,,57,
272,,,57,
271,,,57,
270,,99,57,
269,,98,57,
268,,98,56,
267,,98,56,
266,,97,56,
265,,97,56,
264,,97,56,
263,,96,56,
262,,96,55,
261,,96,55,
260,,95,55,
259,,95,55,
258,,95,55,
257,,94,54,
256,,94,54,
255,,94,54,
254,,93,54,
253,,93,54,
252,,93,53,
251,,92,53,
250,,92,53,
249,,92,53,
248,,91,53,
247,,91,53,
246,,91,52,
245,,90,52,
244,,90,52,
243,,89,52,
242,,89,52,
241,,89,51,
240,,88,51,
239,,88,51,
238,,88,51,
237,,87,51,
236,,87,51,
235,96,87,50,
234,96,86,50,
233,95,86,50,
232,95,86,50,
231,95,85,50,
230,94,85,49,
229,94,85,49,
228,93,84,49,
227,93,84,49,
226,93,84,49,
225,92,83,49,
224,92,83,48,
223,92,83,48,
222,91,82,48,
221,91,82,48,
220,91,82,48,
219,90,81,47,
218,90,81,47,
217,90,81,47,
216,89,80,47,
215,89,80,47,
214,89,80,46,
213,88,79,46,
212,88,79,46,
211,87,79,46,
210,87,78,46,
209,87,78,46,
208,86,78,45,
207,86,77,45,
206,86,77,45,
205,85,76,45,
204,85,76,45,
203,85,76,44,
202,84,75,44,
201,84,75,44,
200,84,75,44,
199,83,74,44,
198,83,74,44,
197,82,74,43,
196,82,73,43,
195,82,73,43,
194,81,73,43,
193,81,72,43,
192,81,72,42,
191,80,72,42,
190,80,71,42,
189,80,71,42,
188,79,71,42,
187,79,70,42,
186,79,70,41,
185,78,70,41,
184,78,69,41,
183,78,69,41,
182,77,69,41,
181,77,68,40,
180,76,68,40,
179,76,68,40,
178,76,67,40,
177,75,67,40,
176,75,67,40,
175,75,66,39,
174,74,66,39,
173,74,66,39,
172,74,65,39,
171,73,65,39,
170,73,65,38,
169,73,64,38,
168,72,64,38,
167,72,63,38,
166,71,63,38,
165,71,63,37,
164,71,62,37,
163,70,62,37,
162,70,62,37,
161,70,61,37,
160,69,61,37,
159,69,61,36,
158,69,60,36,
157,68,60,36,
156,68,60,36,
155,68,59,36,
154,67,59,35,
153,67,59,35,
152,67,58,35,
151,66,58,35,
150,66,58,35,
149,65,57,35,
148,65,57,34,
147,65,57,34,
146,64,56,34,
145,64,56,34,
144,64,56,34,
143,63,55,33,
142,63,55,33,
141,63,55,33,
140,62,54,33,
139,62,54,33,
138,62,54,33,
137,61,53,32,
136,61,53,32,
135,60,53,32,
134,60,52,32,
133,60,52,32,
132,59,52,31,
131,59,51,31,
130,59,51,31,
129,58,50,31,
128,58,50,31,
127,58,50,30,
126,57,49,30,
125,57,49,30,
124,57,49,30,
123,56,48,30,
122,56,48,30,
121,56,48,29,
120,55,47,29,
119,55,47,29,
118,54,47,29,
117,54,46,29,
116,54,46,28,
115,53,46,28,
114,53,45,28,
113,53,45,28,
112,52,45,28,
111,52,44,28,
110,52,44,27,
109,51,44,27,
108,51,43,27,
107,51,43,27,
106,50,43,27,
105,50,42,26,
104,49,42,26,
103,49,42,26,
102,49,41,26,
101,48,41,26,
100,48,41,,
99,48,40,,
98,47,40,,
97,47,40,,
96,47,39,,
95,46,39,,
94,46,38,,
93,46,38,,
92,45,38,,
91,45,37,,
90,45,37,,
89,44,37,,
88,44,36,,
87,43,36,,
86,43,36,,
85,43,35,,
84,42,35,,
83,42,35,,
82,42,34,,
81,41,34,,
80,41,34,,
79,41,33,,>=106
78,40,33,,105
77,40,33,,104
76,40,32,,103
75,39,32,,103
74,39,32,,102
73,38,31,,101
72,38,31,,100
71,38,31,,99
70,37,30,,98
69,37,30,,97
68,37,30,,97
67,36,29,,96
66,36,29,,95
65,36,29,,94
64,35,28,,93
63,35,28,,92
62,35,28,,92
61,34,27,,91
60,34,27,,90
59,34,27,,89
58,33,26,,88
57,33,26,,87
56,32,25,,86
55,32,25,,86
54,32,25,,85
53,31,,,84
52,31,,,83
51,31,,,82
50,30,,,81
49,30,,,80
48,30,,,80
47,29,,,79
46,,,,78
45,,,,77
44,,,,76
43,,,,75
42,,,,74
41,,,,74
40,,,,73
39,,,,72
38,,,,71
37,,,,70
36,,,,69
35,,,,68
34,,,,68
33,,,,67
32,,,,66
31,,,,65
30,,,,64
29,,,,63
28,,,,62
27,,,,62
26,,,,61
25,,,,60
24,,,,59
23,,,,58
22,,,,57
21,,,,57
20,,,,56
19,,,,55
18,,,,54
17,,,,53
16,,,,52
15,,,,51
14,,,,51
13,,,,50
12,,,,49
11,,,,48
10,,,,47
9,,,,46
8,,,,45
7,,,,45
6,,,,44
5,,,,43
4,,,,42
3,,,,41
2,,,,40
1,,,,39
0,,,,39
