value,childdomain,parentdomain,totalstress,lifestress
158,73,65,41,
157,73,65,40,
156,72,64,40,
155,72,64,40,
154,72,64,40,
153,71,63,40,
152,71,63,39,
151,71,63,39,
150,70,62,39,
149,70,62,39,
148,69,62,39,
147,69,61,39,
146,69,61,38,
145,68,61,38,
144,68,60,38,
143,68,60,38,
142,67,60,38,
141,67,59,37,
140,66,59,37,
139,66,59,37,
138,66,58,37,
137,65,58,37,
136,65,58,36,
135,65,57,36,
134,64,57,36,
133,64,57,36,
132,64,56,36,
131,63,56,36,
130,63,56,35,
129,62,55,35,
128,62,55,35,
127,62,55,35,
126,61,54,35,
125,61,54,34,
124,61,54,34,
123,60,53,34,
122,60,53,34,
121,59,53,34,
120,59,52,33,
119,59,52,33,
118,58,52,33,
117,58,51,33,
116,58,51,33,
115,57,51,33,
114,57,50,32,
113,57,50,32,
112,56,50,32,
111,56,49,32,
110,55,49,32,
109,55,49,31,
108,55,48,31,
107,54,48,31,
106,54,48,31,
105,54,47,31,
104,53,47,30,
103,53,47,30,
102,52,46,30,
101,52,46,30,
100,52,46,,
99,51,45,,
98,51,45,,
97,51,45,,
96,50,44,,
95,50,44,,
94,49,44,,
93,49,43,,
92,49,43,,
91,48,43,,
90,48,42,,
89,48,42,,
88,47,42,,
87,47,41,,
86,47,41,,
85,46,41,,
84,46,40,,
83,45,40,,
82,45,40,,
81,45,39,,
80,44,39,,
79,44,39,,>=118
78,44,38,,117
77,43,38,,116
76,43,38,,115
75,42,37,,114
74,42,37,,113
73,42,37,,112
72,41,36,,111
71,41,36,,110
70,41,36,,109
69,40,35,,108
68,40,35,,107
67,40,35,,106
66,39,34,,105
65,39,34,,104
64,38,34,,103
63,38,33,,102
62,38,33,,101
61,37,33,,100
60,37,32,,99
59,37,32,,98
58,36,32,,97
57,36,31,,97
56,35,31,,96
55,35,31,,95
54,35,30,,94
53,34,,,93
52,34,,,92
51,34,,,91
50,33,,,90
49,33,,,89
48,32,,,88
47,32,,,87
46,,,,86
45,,,,85
44,,,,84
43,,,,83
42,,,,82
41,,,,81
40,,,,80
39,,,,79
38,,,,78
37,,,,77
36,,,,76
35,,,,75
34,,,,74
33,,,,73
32,,,,72
31,,,,71
30,,,,70
29,,,,69
28,,,,68
27,,,,68
26,,,,67
25,,,,66
24,,,,65
23,,,,64
22,,,,63
21,,,,62
20,,,,61
19,,,,60
18,,,,59
17,,,,58
16,,,,57
15,,,,56
14,,,,55
13,,,,54
12,,,,53
11,,,,52
10,,,,51
9,,,,50
8,,,,49
7,,,,48
6,,,,47
5,,,,46
4,,,,45
3,,,,44
2,,,,43
1,,,,42
0,,,,41
