value,childdomain,parentdomain,totalstress,lifestress
210,83,77,49,
209,82,76,49,
208,82,76,48,
207,82,76,48,
206,81,76,48,
205,81,75,48,
204,81,75,48,
203,81,75,48,
202,80,74,48,
201,80,74,47,
200,80,74,47,
199,79,74,47,
198,79,73,47,
197,79,73,47,
196,78,73,47,
195,78,72,46,
194,78,72,46,
193,78,72,46,
192,77,72,46,
191,77,71,46,
190,77,71,46,
189,76,71,46,
188,76,70,45,
187,76,70,45,
186,75,70,45,
185,75,70,45,
184,75,69,45,
183,74,69,45,
182,74,69,44,
181,74,68,44,
180,74,68,44,
179,73,68,44,
178,73,68,44,
177,73,67,44,
176,72,67,44,
175,72,67,43,
174,72,67,43,
173,71,66,43,
172,71,66,43,
171,71,66,43,
170,70,65,43,
169,70,65,42,
168,70,65,42,
167,70,65,42,
166,69,64,42,
165,69,64,42,
164,69,64,42,
163,68,63,42,
162,68,63,41,
161,68,63,41,
160,67,63,41,
159,67,62,41,
158,67,62,41,
157,67,62,41,
156,66,61,41,
155,66,61,40,
154,66,61,40,
153,65,61,40,
152,65,60,40,
151,65,60,40,
150,64,60,40,
149,64,59,39,
148,64,59,39,
147,63,59,39,
146,63,59,39,
145,63,58,39,
144,63,58,39,
143,62,58,39,
142,62,57,38,
141,62,57,38,
140,61,57,38,
139,61,57,38,
138,61,56,38,
137,60,56,38,
136,60,56,37,
135,60,56,37,
134,60,55,37,
133,59,55,37,
132,59,55,37,
131,59,54,37,
130,58,54,37,
129,58,54,36,
128,58,54,36,
127,57,53,36,
126,57,53,36,
125,57,53,36,
124,56,52,36,
123,56,52,35,
122,56,52,35,
121,56,52,35,
120,55,51,35,
119,55,51,35,
118,55,51,35,
117,54,50,35,
116,54,50,34,
115,54,50,34,
114,53,50,34,
113,53,49,34,
112,53,49,34,
111,52,49,34,
110,52,48,34,
109,52,48,33,
108,52,48,33,
107,51,48,33,
106,51,47,33,
105,51,47,33,
104,50,47,33,
103,50,46,32,
102,50,46,32,
101,49,46,32,
100,49,46,,
99,49,45,,
98,49,45,,
97,48,45,,
96,48,45,,
95,48,44,,
94,47,44,,
93,47,44,,
92,47,43,,
91,46,43,,
90,46,43,,
89,46,43,,
88,45,42,,
87,45,42,,
86,45,42,,
85,45,41,,
84,44,41,,
83,44,41,,
82,44,41,,
81,43,40,,
80,43,40,,
79,43,40,,>=134
78,42,39,,133
77,42,39,,132
76,42,39,,131
75,42,39,,130
74,41,38,,129
73,41,38,,127
72,41,38,,126
71,40,37,,125
70,40,37,,124
69,40,37,,123
68,39,37,,121
67,39,36,,120
66,39,36,,119
65,38,36,,118
64,38,36,,117
63,38,35,,115
62,38,35,,114
61,37,35,,113
60,37,34,,112
59,37,34,,111
58,36,34,,109
57,36,34,,108
56,36,33,,107
55,35,33,,106
54,35,33,,105
53,35,,,103
52,34,,,102
51,34,,,101
50,34,,,100
49,34,,,99
48,33,,,97
47,33,,,96
46,,,,95
45,,,,94
44,,,,93
43,,,,91
42,,,,90
41,,,,89
40,,,,88
39,,,,87
38,,,,85
37,,,,84
36,,,,83
35,,,,82
34,,,,81
33,,,,79
32,,,,78
31,,,,77
30,,,,76
29,,,,75
28,,,,73
27,,,,72
26,,,,71
25,,,,70
24,,,,69
23,,,,68
22,,,,66
21,,,,65
20,,,,64
19,,,,63
18,,,,62
17,,,,60
16,,,,59
15,,,,58
14,,,,57
13,,,,56
12,,,,54
11,,,,53
10,,,,52
9,,,,51
8,,,,50
7,,,,48
6,,,,47
5,,,,46
4,,,,45
3,,,,44
2,,,,42
1,,,,41
0,,,,40
