value,childdomain,parentdomain,totalstress,lifestress
105,49,44,30,
104,48,44,29,
103,48,44,29,
102,48,43,29,
101,47,43,29,
100,47,43,,
99,47,43,,
98,46,42,,
97,46,42,,
96,46,42,,
95,45,42,,
94,45,41,,
93,45,41,,
92,44,41,,
91,44,41,,
90,44,40,,
89,43,40,,
88,43,40,,
87,42,39,,
86,42,39,,
85,42,39,,
84,41,39,,
83,41,38,,
82,41,38,,
81,40,38,,
80,40,38,,
79,40,37,,>=112
78,39,37,,111
77,39,37,,110
76,39,37,,109
75,38,36,,108
74,38,36,,108
73,37,36,,107
72,37,36,,106
71,37,35,,105
70,36,35,,104
69,36,35,,103
68,36,34,,102
67,35,34,,101
66,35,34,,100
65,35,34,,99
64,34,33,,98
63,34,33,,97
62,34,33,,96
61,33,33,,96
60,33,32,,95
59,33,32,,94
58,32,32,,93
57,32,32,,92
56,31,31,,91
55,31,31,,90
54,31,31,,89
53,30,,,88
52,30,,,87
51,30,,,86
50,29,,,85
49,29,,,84
48,29,,,83
47,28,,,83
46,,,,82
45,,,,81
44,,,,80
43,,,,79
42,,,,78
41,,,,77
40,,,,76
39,,,,75
38,,,,74
37,,,,73
36,,,,72
35,,,,71
34,,,,71
33,,,,70
32,,,,69
31,,,,68
30,,,,67
29,,,,66
28,,,,65
27,,,,64
26,,,,63
25,,,,62
24,,,,61
23,,,,60
22,,,,59
21,,,,59
20,,,,58
19,,,,57
18,,,,56
17,,,,55
16,,,,54
15,,,,53
14,,,,52
13,,,,51
12,,,,50
11,,,,49
10,,,,48
9,,,,47
8,,,,46
7,,,,46
6,,,,45
5,,,,44
4,,,,43
3,,,,42
2,,,,41
1,,,,40
0,,,,39
